census_chapter,census_table,census_row,census_column,sector_desc,short_desc,commodity_desc,agg_level_desc,state_fips_code,state_alpha,state_name,county_code,county_name,domaincat_desc,value
1,1,22,1,ECONOMICS,"COMMODITY TOTALS - SALES, MEASURED IN $ / OPERATION",COMMODITY TOTALS,STATE,50,VT,VERMONT,,,,"114,713"
1,1,22,1,ECONOMICS,"COMMODITY TOTALS - SALES, MEASURED IN $ / OPERATION",COMMODITY TOTALS,STATE,51,VA,VIRGINIA,,,,"91,625"
1,1,22,1,ECONOMICS,"COMMODITY TOTALS - SALES, MEASURED IN $ / OPERATION",COMMODITY TOTALS,STATE,53,WA,WASHINGTON,,,,"269,172"
1,1,22,1,ECONOMICS,"COMMODITY TOTALS - SALES, MEASURED IN $ / OPERATION",COMMODITY TOTALS,STATE,54,WV,WEST VIRGINIA,,,,"31,931"
1,1,22,1,ECONOMICS,"COMMODITY TOTALS - SALES, MEASURED IN $ / OPERATION",COMMODITY TOTALS,STATE,55,WI,WISCONSIN,,,,"176,368"
1,1,22,1,ECONOMICS,"COMMODITY TOTALS - SALES, MEASURED IN $ / OPERATION",COMMODITY TOTALS,STATE,56,WY,WYOMING,,,,"123,313"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,NATIONAL,99,US,US TOTAL,,,,"193,546,699,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,1,AL,ALABAMA,,,,"1,212,329,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,2,AK,ALASKA,,,,"29,642,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,4,AZ,ARIZONA,,,,"2,094,218,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,5,AR,ARKANSAS,,,,"3,624,930,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,6,CA,CALIFORNIA,,,,"33,353,834,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,8,CO,COLORADO,,,,"2,238,862,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,9,CT,CONNECTICUT,,,,"420,043,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,10,DE,DELAWARE,,,,"325,656,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,12,FL,FLORIDA,,,,"5,704,533,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,13,GA,GEORGIA,,,,"3,271,940,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,15,HI,HAWAII,,,,"417,069,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,16,ID,IDAHO,,,,"3,210,834,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,17,IL,ILLINOIS,,,,"13,843,743,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,18,IN,INDIANA,,,,"7,121,060,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,19,IA,IOWA,,,,"13,832,573,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,20,KS,KANSAS,,,,"6,460,437,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,21,KY,KENTUCKY,,,,"2,541,086,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,22,LA,LOUISIANA,,,,"2,060,951,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,23,ME,MAINE,,,,"408,839,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,24,MD,MARYLAND,,,,"948,125,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,25,MA,MASSACHUSETTS,,,,"363,524,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,26,MI,MICHIGAN,,,,"4,644,252,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,27,MN,MINNESOTA,,,,"10,191,518,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,28,MS,MISSISSIPPI,,,,"2,291,890,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,29,MO,MISSOURI,,,,"5,476,314,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,30,MT,MONTANA,,,,"1,585,015,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,31,NE,NEBRASKA,,,,"9,311,007,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,32,NV,NEVADA,,,,"276,077,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,33,NH,NEW HAMPSHIRE,,,,"107,802,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,34,NJ,NEW JERSEY,,,,"984,530,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,35,NM,NEW MEXICO,,,,"650,735,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,36,NY,NEW YORK,,,,"2,107,986,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,37,NC,NORTH CAROLINA,,,,"3,734,980,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,38,ND,NORTH DAKOTA,,,,"6,680,614,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,39,OH,OHIO,,,,"5,426,253,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,40,OK,OKLAHOMA,,,,"1,516,751,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,41,OR,OREGON,,,,"3,283,355,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,42,PA,PENNSYLVANIA,,,,"2,781,329,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,44,RI,RHODE ISLAND,,,,"40,909,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,45,SC,SOUTH CAROLINA,,,,"1,096,245,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,46,SD,SOUTH DAKOTA,,,,"5,166,557,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,47,TN,TENNESSEE,,,,"2,182,397,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,48,TX,TEXAS,,,,"6,894,307,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,49,UT,UTAH,,,,"560,956,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,50,VT,VERMONT,,,,"187,096,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,51,VA,VIRGINIA,,,,"1,361,462,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,53,WA,WASHINGTON,,,,"6,983,383,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,54,WV,WEST VIRGINIA,,,,"153,117,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,55,WI,WISCONSIN,,,,"4,067,436,000"
1,1,23,1,CROPS,"CROP TOTALS - SALES, MEASURED IN $",CROP TOTALS,STATE,56,WY,WYOMING,,,,"318,200,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,NATIONAL,99,US,US TOTAL,,,,"194,975,996,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,1,AL,ALABAMA,,,,"4,768,266,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,2,AK,ALASKA,,,,"40,817,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,4,AZ,ARIZONA,,,,"1,757,790,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,5,AR,ARKANSAS,,,,"6,026,230,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,6,CA,CALIFORNIA,,,,"11,800,525,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,8,CO,COLORADO,,,,"5,252,840,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,9,CT,CONNECTICUT,,,,"160,071,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,10,DE,DELAWARE,,,,"1,140,317,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,12,FL,FLORIDA,,,,"1,652,810,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,13,GA,GEORGIA,,,,"6,301,312,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,15,HI,HAWAII,,,,"146,733,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,16,ID,IDAHO,,,,"4,356,606,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,17,IL,ILLINOIS,,,,"3,166,229,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,18,IN,INDIANA,,,,"3,986,276,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,19,IA,IOWA,,,,"15,123,882,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,20,KS,KANSAS,,,,"12,322,289,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,21,KY,KENTUCKY,,,,"3,196,834,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,22,LA,LOUISIANA,,,,"1,112,027,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,23,ME,MAINE,,,,"258,123,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,24,MD,MARYLAND,,,,"1,524,681,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,25,MA,MASSACHUSETTS,,,,"111,661,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,26,MI,MICHIGAN,,,,"3,576,684,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,27,MN,MINNESOTA,,,,"8,203,872,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,28,MS,MISSISSIPPI,,,,"3,904,079,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,29,MO,MISSOURI,,,,"5,049,623,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,30,MT,MONTANA,,,,"1,935,608,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,31,NE,NEBRASKA,,,,"12,672,422,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,32,NV,NEVADA,,,,"389,681,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,33,NH,NEW HAMPSHIRE,,,,"79,992,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,34,NJ,NEW JERSEY,,,,"113,421,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,35,NM,NEW MEXICO,,,,"1,931,608,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,36,NY,NEW YORK,,,,"3,261,226,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,37,NC,NORTH CAROLINA,,,,"9,165,694,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,38,ND,NORTH DAKOTA,,,,"1,553,488,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,39,OH,OHIO,,,,"3,914,972,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,40,OK,OKLAHOMA,,,,"5,948,761,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,41,OR,OREGON,,,,"1,723,466,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,42,PA,PENNSYLVANIA,,,,"4,977,556,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,44,RI,RHODE ISLAND,,,,"17,089,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,45,SC,SOUTH CAROLINA,,,,"1,912,494,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,46,SD,SOUTH DAKOTA,,,,"4,554,966,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,47,TN,TENNESSEE,,,,"1,616,537,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,48,TX,TEXAS,,,,"18,029,734,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,49,UT,UTAH,,,,"1,277,653,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,50,VT,VERMONT,,,,"593,872,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,51,VA,VIRGINIA,,,,"2,599,039,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,53,WA,WASHINGTON,,,,"2,651,078,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,54,WV,WEST VIRGINIA,,,,"601,162,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,55,WI,WISCONSIN,,,,"7,359,987,000"
1,1,24,1,ANIMALS & PRODUCTS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",ANIMAL TOTALS,STATE,56,WY,WYOMING,,,,"1,153,913,000"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,NATIONAL,99,US,US TOTAL,,,"FARM SALES: (LESS THAN 2,500 $)","791,701"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,1,AL,ALABAMA,,,"FARM SALES: (LESS THAN 2,500 $)","17,472"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,2,AK,ALASKA,,,"FARM SALES: (LESS THAN 2,500 $)",312
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,4,AZ,ARIZONA,,,"FARM SALES: (LESS THAN 2,500 $)","12,802"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,5,AR,ARKANSAS,,,"FARM SALES: (LESS THAN 2,500 $)","14,775"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,6,CA,CALIFORNIA,,,"FARM SALES: (LESS THAN 2,500 $)","19,111"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,8,CO,COLORADO,,,"FARM SALES: (LESS THAN 2,500 $)","18,989"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,9,CT,CONNECTICUT,,,"FARM SALES: (LESS THAN 2,500 $)","2,464"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,10,DE,DELAWARE,,,"FARM SALES: (LESS THAN 2,500 $)",611
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,12,FL,FLORIDA,,,"FARM SALES: (LESS THAN 2,500 $)","23,558"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,13,GA,GEORGIA,,,"FARM SALES: (LESS THAN 2,500 $)","18,594"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,15,HI,HAWAII,,,"FARM SALES: (LESS THAN 2,500 $)","2,671"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,16,ID,IDAHO,,,"FARM SALES: (LESS THAN 2,500 $)","10,205"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,17,IL,ILLINOIS,,,"FARM SALES: (LESS THAN 2,500 $)","23,276"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,18,IN,INDIANA,,,"FARM SALES: (LESS THAN 2,500 $)","18,583"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,19,IA,IOWA,,,"FARM SALES: (LESS THAN 2,500 $)","25,204"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,20,KS,KANSAS,,,"FARM SALES: (LESS THAN 2,500 $)","17,714"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,21,KY,KENTUCKY,,,"FARM SALES: (LESS THAN 2,500 $)","31,921"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,22,LA,LOUISIANA,,,"FARM SALES: (LESS THAN 2,500 $)","12,802"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,23,ME,MAINE,,,"FARM SALES: (LESS THAN 2,500 $)","3,122"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,24,MD,MARYLAND,,,"FARM SALES: (LESS THAN 2,500 $)","4,907"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,25,MA,MASSACHUSETTS,,,"FARM SALES: (LESS THAN 2,500 $)","3,258"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,26,MI,MICHIGAN,,,"FARM SALES: (LESS THAN 2,500 $)","17,877"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,27,MN,MINNESOTA,,,"FARM SALES: (LESS THAN 2,500 $)","21,107"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,28,MS,MISSISSIPPI,,,"FARM SALES: (LESS THAN 2,500 $)","16,409"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,29,MO,MISSOURI,,,"FARM SALES: (LESS THAN 2,500 $)","31,897"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,30,MT,MONTANA,,,"FARM SALES: (LESS THAN 2,500 $)","9,962"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,31,NE,NEBRASKA,,,"FARM SALES: (LESS THAN 2,500 $)","9,997"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,32,NV,NEVADA,,,"FARM SALES: (LESS THAN 2,500 $)","1,164"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,33,NH,NEW HAMPSHIRE,,,"FARM SALES: (LESS THAN 2,500 $)","1,856"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,34,NJ,NEW JERSEY,,,"FARM SALES: (LESS THAN 2,500 $)","4,472"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,35,NM,NEW MEXICO,,,"FARM SALES: (LESS THAN 2,500 $)","14,486"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,36,NY,NEW YORK,,,"FARM SALES: (LESS THAN 2,500 $)","10,313"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,37,NC,NORTH CAROLINA,,,"FARM SALES: (LESS THAN 2,500 $)","18,113"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,38,ND,NORTH DAKOTA,,,"FARM SALES: (LESS THAN 2,500 $)","7,928"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,39,OH,OHIO,,,"FARM SALES: (LESS THAN 2,500 $)","27,164"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,40,OK,OKLAHOMA,,,"FARM SALES: (LESS THAN 2,500 $)","29,701"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,41,OR,OREGON,,,"FARM SALES: (LESS THAN 2,500 $)","16,951"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,42,PA,PENNSYLVANIA,,,"FARM SALES: (LESS THAN 2,500 $)","16,944"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,44,RI,RHODE ISLAND,,,"FARM SALES: (LESS THAN 2,500 $)",396
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,45,SC,SOUTH CAROLINA,,,"FARM SALES: (LESS THAN 2,500 $)","13,163"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,46,SD,SOUTH DAKOTA,,,"FARM SALES: (LESS THAN 2,500 $)","7,468"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,47,TN,TENNESSEE,,,"FARM SALES: (LESS THAN 2,500 $)","30,890"
1,1,25,1,ECONOMICS,COMMODITY TOTALS - OPERATIONS WITH SALES,COMMODITY TOTALS,STATE,48,TX,TEXAS,,,"FARM SALES: (LESS THAN 2,500 $)","121,375"
